user_id,session_id,days_in_base,session_qty_acc,add_to_cart_qty_acc,page_pdp_qty_acc,page_plp_qty_acc,page_search_plp_qty_acc,bounce_sessions_qty_acc,navigation_time_acc,is_next_session_activation
6353970595501790704u,6951244770529393254s,0.010648148134350777,1,0,7,0,0,0,920.0,0
6353970595501790704u,10343529051720965568s,0.08487268537282944,2,0,13,0,0,0,1876.0,1
6357792384405952427u,11873739691355755699s,0.0002893516793847084,1,0,2,0,0,0,25.0,1
6370828469492793612u,1052009746444370829s,0.0020254631526768208,1,0,0,2,2,0,175.0,1
6392695067209237403u,5258007155323977575s,0.0,1,0,1,0,0,1,0.0,1
6411442849975942635u,2851365557483070707s,0.0,1,0,1,0,0,1,0.0,1
6416388032726418678u,8329327285285134511s,0.0,1,0,1,0,0,1,0.0,0
6416388032726418678u,7651311953905489131s,0.03069444466382265,2,0,1,0,2,1,26.0,0
6416388032726418678u,11273004954999649989s,0.7271759258583188,3,1,2,0,4,1,78.0,1
6428492868865000148u,15856310061009820708s,0.0078125,1,0,6,1,0,0,675.0,0
6428492868865000148u,5155148482866418524s,0.6383449076674879,2,0,9,1,0,0,703.0,1
6429979789844475224u,10079940630209096882s,0.012650462798774242,1,0,5,0,2,0,1093.0,0
6429979789844475224u,6365582975816262329s,0.14898148132488132,2,0,6,2,2,0,1272.0,0
6429979789844475224u,7020919976276480434s,0.18052083300426602,3,0,6,2,8,0,1379.0,0
6429979789844475224u,4345346248701409374s,5.5509606478735805,4,0,7,2,8,1,1379.0,1
6438129616559752679u,9650215399538261322s,0.01880787033587694,1,1,4,0,3,0,1625.0,1
6439038919497790030u,4452634765855585761s,0.013252314645797014,1,1,9,2,0,0,1145.0,0
6439038919497790030u,1842347364337730381s,0.12000000011175871,2,1,12,7,0,0,1761.0,1
6443050472663093294u,17837341790082112530s,0.002349537331610918,1,1,4,0,0,0,203.0,1
6444570915261776373u,12078409699704602283s,0.00045138923451304436,1,0,0,0,3,0,39.0,0
6444570915261776373u,921815504551308019s,0.07526620384305716,2,0,9,0,11,0,2232.0,1
6469761380354932908u,16264820175811257219s,0.0,1,0,0,1,0,1,0.0,0
6469761380354932908u,1414398306515519292s,1.2494560186751187,2,0,0,4,1,1,956.0,0
6469761380354932908u,9940696204730802662s,1.314409722108394,3,0,0,5,1,2,956.0,0
6469761380354932908u,18111206677802249583s,8.118333333171904,4,0,0,6,1,3,956.0,0
6469761380354932908u,14594140698803648366s,8.15155092580244,5,0,1,9,1,3,1119.0,1
6471066779386576294u,11098039924730115377s,0.0,1,0,1,0,0,1,0.0,1
649355326477836763u,9744901063076134804s,0.0029629627242684364,1,1,2,1,1,0,256.0,1
6501669118311545860u,16173353000637875573s,0.0019560186192393303,1,1,1,1,3,0,169.0,1
6523508396832363876u,17928691163100548867s,0.0004050927236676216,1,0,2,0,0,0,35.0,0
6523508396832363876u,8401312668196101398s,3.7395023149438202,2,0,3,0,0,1,35.0,1
652591357066698057u,11960237378071717381s,0.012268518563359976,1,1,4,2,0,0,1060.0,1
6527709321317506684u,14819259077186259612s,0.013715277891606092,1,0,5,2,0,0,1185.0,1
6554541107320071826u,2718468630146173592s,0.005601851735264063,1,1,4,0,0,0,484.0,1
6573249127356235610u,3266996045783084573s,0.0,1,0,0,1,0,1,0.0,1
6580803547684858867u,7310011036915211222s,0.00016203708946704865,1,0,0,1,2,0,14.0,1
6584415173287855659u,7425057372970346107s,0.0,1,0,1,0,0,1,0.0,0
6584415173287855659u,15820545379822915922s,1.8579282406717539,2,0,3,0,0,1,62.0,1
6588656418279517234u,2740662004728024824s,0.004641203675419092,1,0,0,0,3,0,401.0,1
6595143317248216968u,2455200257352015067s,0.0011111111380159855,1,0,1,3,0,0,96.0,1
6601051475195565523u,2763552276727470195s,0.04118055524304509,1,0,10,0,0,0,3558.0,1
6602599923804142569u,17418234858960551652s,0.07964120339602232,1,0,8,1,13,0,6881.0,0
6602599923804142569u,4336934596284280466s,0.33405092591419816,2,0,10,1,15,0,6932.0,0
6602599923804142569u,17758974460282268097s,5.065752314403653,3,0,11,2,18,0,7244.0,0
6602599923804142569u,12599915422516739281s,7.249502314720303,4,0,11,3,18,1,7244.0,0
6602599923804142569u,7821390954094741361s,9.994849537033588,5,0,11,4,18,2,7244.0,0
6602599923804142569u,17093192297234970486s,10.226840277668089,6,0,15,5,18,2,7572.0,0
6602599923804142569u,15063493952484097159s,10.397013888694346,7,0,15,6,18,3,7572.0,0
6602599923804142569u,11323250668356487615s,11.065231481101364,8,1,20,7,18,3,7961.0,0
6602599923804142569u,13237588140250823773s,11.226331018377095,9,1,22,8,18,3,8052.0,1
6643206055410981233u,9389949422826809873s,0.0008796295151114464,1,0,2,0,0,0,76.0,0
6643206055410981233u,1890744760277095223s,1.7802199074067175,2,0,7,0,0,0,585.0,0
6643206055410981233u,2504264186918699496s,2.47244212962687,3,0,8,0,1,0,1691.0,0
6643206055410981233u,1677641236442470518s,2.5613657403737307,4,0,9,0,1,1,1691.0,1
6672494926742053026u,13326964801279672643s,0.0,1,0,1,0,0,1,0.0,1
6680070593779921891u,182493156937407111s,0.0,1,0,1,0,0,1,0.0,1
6685088285804930614u,7498364284765179994s,0.007071759086102247,1,1,2,0,0,0,611.0,1
66866028237006485u,18294766713180203700s,0.0,1,0,1,0,0,1,0.0,1
6686957570952404527u,11960630758175564234s,0.0,1,0,0,1,0,1,0.0,1
6690838040536392162u,8067933115425581149s,5.7870056480169296e-05,1,0,0,2,0,0,5.0,1
6692925663836628762u,2401330246812825699s,0.001747685018926859,1,0,3,0,0,0,151.0,1
6698350483942446214u,17713046684694848855s,0.011331018526107073,1,1,1,0,2,0,979.0,1
6715138936038616922u,8852498287821941088s,0.009444444440305233,1,2,4,0,0,0,816.0,1
6716069813539591004u,8571975455585917883s,0.016099537257105112,1,0,5,3,0,0,1391.0,1
6716407200211898632u,2887355912078629960s,0.0,1,0,0,1,0,1,0.0,1
6723752476708601490u,15992858076280534925s,0.002812500111758709,1,0,1,1,6,0,243.0,0
6723752476708601490u,18157248092665613799s,0.028495370410382748,2,0,4,1,11,0,475.0,1
6729023789377066578u,5803632312988858258s,0.03204861097037792,1,1,0,9,0,0,2769.0,0
6729023789377066578u,14143443259177516283s,1.3854398145340383,2,1,0,10,0,1,2769.0,0
6729023789377066578u,947210182275761979s,5.50042824074626,3,1,0,11,0,2,2769.0,1
6735705620712355513u,12501755394877303721s,0.005694444756954908,1,4,3,1,8,0,492.0,1
6742625213138037137u,11857082854116669215s,0.0007986109703779221,1,0,2,0,0,0,69.0,1
6747546678943630u,14126042024518304628s,0.0,1,0,1,0,0,1,0.0,1
6753875717415695870u,6044034813179093934s,0.0,1,0,1,0,0,1,0.0,1
6768194937000017932u,13536155200721233632s,0.0026388890109956264,1,1,2,0,0,0,228.0,1
6789341473852627000u,1948589733943522165s,0.0,1,0,1,0,0,1,0.0,1
6796859304416391280u,17123449093671398957s,0.002928240690380335,1,0,0,2,1,0,253.0,1
6808059213330026953u,13048022563994335273s,0.008449073880910873,1,2,6,0,7,0,730.0,1
6817053131046445079u,9367895976505399844s,0.002199073787778616,1,0,3,0,0,0,190.0,1
6818439761295116558u,7127791539069736833s,0.011412037070840597,1,0,4,4,0,0,986.0,0
6818439761295116558u,4012065744879450194s,1.665335648227483,2,1,9,5,0,0,1729.0,1
6821337731259817228u,10149785881626074624s,0.003912037238478661,1,0,1,1,0,0,338.0,1
6831129971533570722u,8501728498978320420s,0.005590277723968029,1,0,1,3,3,0,483.0,1
6837675002215040253u,15714999131495016429s,0.0,1,0,1,0,0,1,0.0,0
6837675002215040253u,2562222529121152916s,1.7023495370522141,2,0,1,2,1,1,360.0,1
686756643868811142u,3686837143099597172s,0.0,1,0,0,0,1,1,0.0,0
686756643868811142u,12228135068560280328s,2.9234374999068677,2,0,2,0,2,1,75.0,1
6870782890603979753u,12203086708948291381s,0.03251157375052571,1,2,6,1,0,0,2809.0,1
6904645252196573414u,10392931136033666667s,0.0,1,0,0,1,0,1,0.0,1
6918692981895954181u,10638168065144582331s,0.0,1,0,0,1,0,1,0.0,0
6918692981895954181u,7249821726027795514s,2.6264120368286967,2,2,4,1,2,1,246.0,0
6918692981895954181u,16530879660836892285s,5.048819444607943,3,4,7,3,4,1,834.0,1
6918705019579051930u,9140103407036732399s,0.0,1,0,1,0,0,1,0.0,1
6924135061309102106u,13580240997005427319s,0.002696759533137083,1,0,3,0,0,0,233.0,1
6924649466528982716u,14074890425444882175s,0.0,1,0,0,1,0,1,0.0,0
6924649466528982716u,6098976079901244935s,1.0651041665114462,2,0,1,2,0,1,256.0,0
6924649466528982716u,2370216638013875149s,2.1341666667722166,3,0,4,4,0,1,2959.0,1
6925543967196998328u,770932261775265571s,0.004513888619840145,1,0,2,1,0,0,390.0,1
6931351798975405618u,13132778724919882516s,0.019224537070840597,1,1,3,0,0,0,1661.0,0
6931351798975405618u,6525538871487851634s,0.08712962968274951,2,1,6,1,0,0,2203.0,1
6937851377577171442u,2486064614885264223s,0.007557870354503393,1,1,5,0,5,0,653.0,1
6949519973140718743u,6727084632203364033s,0.0009837965480983257,1,0,1,0,3,0,85.0,0
6949519973140718743u,11847805014152772303s,1.1268981480970979,2,0,6,2,13,0,401.0,0
6949519973140718743u,15343391330019260029s,2.0965393520891666,3,0,6,2,22,0,561.0,1
6952459386873164708u,16457749573438792802s,0.0,1,0,1,0,0,1,0.0,1
6972530882438677314u,18162247794871907276s,0.00010416703298687935,1,0,2,0,0,0,9.0,0
6972530882438677314u,17597081309979808069s,0.6964814816601574,2,1,9,0,0,0,143.0,1
6985398469285983567u,15720261116812514327s,0.0034606480039656162,1,0,4,1,3,0,299.0,0
6985398469285983567u,15722851972071937714s,0.029664351604878902,2,0,4,1,4,1,299.0,0
6985398469285983567u,8511566072050743912s,0.05424768477678299,3,0,5,3,4,1,526.0,1
6986276540876134358u,15436024186955984519s,0.0,1,0,1,0,0,1,0.0,1
6994957513080597546u,9158389974943955804s,0.001875000074505806,1,1,1,0,2,0,162.0,1
7001202730584499422u,10044441062733837268s,0.0,1,0,0,1,0,1,0.0,0
7001202730584499422u,5140442615818123137s,0.11408564820885658,2,0,1,2,0,1,947.0,0
7001202730584499422u,360103166652124999s,0.20224537001922727,3,0,1,3,0,2,947.0,0
7001202730584499422u,16526542686116378819s,5.385983796324581,4,0,1,4,0,3,947.0,1
7001661852681707159u,9928912467523469045s,0.0002662036567926407,1,0,4,0,0,0,23.0,0
7001661852681707159u,7828804046383645071s,0.05064814817160368,2,0,5,0,0,1,23.0,0
7001661852681707159u,11089542954212573049s,0.11409722222015262,3,0,6,0,0,2,23.0,0
7001661852681707159u,1351431297585094024s,1.0349305556155741,4,0,10,0,0,2,360.0,0
7001661852681707159u,1536476560007969790s,1.3278472223319113,5,0,12,0,0,2,364.0,0
7001661852681707159u,12069455110662971556s,2.9455787036567926,6,0,14,0,0,2,370.0,0
7001661852681707159u,15316194575745423599s,3.060416666790843,7,0,16,0,0,2,373.0,1
7002848699978027365u,15239044906735343814s,0.0007638889364898205,1,1,1,0,0,0,66.0,1
7016608321931911193u,4411835622206355128s,0.0041087958961725235,1,0,0,1,2,0,355.0,0
7016608321931911193u,5753478865991468748s,8.936238425783813,2,0,5,1,2,0,736.0,1
7017026053538987567u,3315349918405329397s,0.0,1,0,1,0,0,1,0.0,0
7017026053538987567u,9982557065057982064s,0.2070833332836628,2,0,2,0,0,2,0.0,1
7030733738500111700u,643744285817545527s,4.629604518413544e-05,1,0,0,2,0,0,4.0,0
7030733738500111700u,7869963626177019164s,0.9844212960451841,2,0,0,4,0,0,6.0,0
7030733738500111700u,1443665577667094899s,2.1601851852610707,3,0,0,5,0,1,6.0,0
7030733738500111700u,17030565115042544832s,2.3380787037312984,4,0,2,6,3,1,129.0,0
7030733738500111700u,843240674412593214s,2.960185185074806,5,5,4,11,14,1,1652.0,1
7034448513584028588u,9754528814739146470s,0.011944444384425879,1,0,3,0,0,0,1032.0,1
7044301168867689125u,7510200114061738318s,0.03028935194015503,1,1,1,0,3,0,2617.0,1
7048478486937547865u,1553401552493728840s,0.027256944682449102,1,0,2,0,1,0,2355.0,0
7048478486937547865u,2317223355847769735s,0.8816319443285465,2,0,2,8,1,0,3796.0,1
7060722803404464765u,15996605726217532322s,0.005798610858619213,1,1,1,0,2,0,501.0,1
7088003429697059532u,14600239673753300729s,0.0035763890482485294,1,0,1,1,0,0,309.0,1
7090739976971886564u,1947411194651952929s,0.0,1,0,0,1,0,1,0.0,1
710404283015242771u,12031021113510529884s,0.0,1,0,0,1,0,1,0.0,0
710404283015242771u,8516831939560593342s,0.05979166692122817,2,0,2,1,0,1,56.0,0
710404283015242771u,15067919786606204088s,1.3030092595145106,3,0,3,1,0,2,56.0,1
7106527803164205443u,18126861544545802358s,0.022488425951451063,1,3,16,0,13,0,1943.0,0
7106527803164205443u,9695894131058595976s,0.5874074073508382,2,5,18,1,14,0,2403.0,1
7106805401215742768u,4601551150444226730s,0.0034606480039656162,1,1,4,0,0,0,299.0,1
7107745243617716519u,3142461726432749002s,0.0,1,0,1,0,0,1,0.0,1
7112206529220330496u,4202822352054825859s,0.001249999739229679,1,0,2,0,4,0,108.0,1
711548414594841518u,3533789417899419920s,0.000914351548999548,1,3,3,0,0,0,79.0,1
7119003837175831005u,12767743914127505947s,0.007916666567325592,1,3,3,0,5,0,684.0,0
7119003837175831005u,13914354676695870687s,0.3021296295337379,2,3,3,1,5,1,684.0,1
7150477706580924045u,9900410371300955612s,0.0,1,0,0,1,0,1,0.0,1
7152493261245352797u,6561967568688795542s,0.0,1,0,0,0,1,1,0.0,1
7162818924157770317u,12168253102295770249s,0.0,1,0,0,1,0,1,0.0,0
7162818924157770317u,3684678342735462889s,0.024606481194496155,2,0,0,3,0,1,257.0,1
7165740064458682328u,8655765064236816011s,0.0052893515676259995,1,0,5,2,0,0,457.0,1
7166797565083444037u,15819783853407540191s,0.004421296063810587,1,1,4,0,0,0,382.0,1
7169446283483965486u,113242399832998749s,0.0027430555783212185,1,0,9,0,0,0,237.0,1
7175535403783901712u,4548723371818677435s,0.012453703675419092,1,0,1,1,0,0,1076.0,0
7175535403783901712u,5344960706007198663s,0.28410879662260413,2,0,2,1,2,0,1152.0,0
7175535403783901712u,17178265021505078486s,3.2475347225554287,3,0,2,1,4,0,1163.0,1
7176939346475400090u,2522984162869943576s,0.006898147985339165,1,1,3,1,0,0,596.0,0
7176939346475400090u,12334179600563790450s,0.20281249983236194,2,1,4,1,0,1,596.0,1
7179386633476211256u,800794191426861316s,0.0,1,0,1,0,0,1,0.0,0
7179386633476211256u,14660225755980099381s,0.104618055280298,2,0,2,0,0,2,0.0,1
7179964605668166273u,13586083076362125233s,0.003541667014360428,1,0,0,3,1,0,306.0,0
7179964605668166273u,9824260424538978509s,5.240254629869014,2,0,4,4,1,0,492.0,1
7203267105170392813u,14568494034711979890s,0.02035879623144865,1,0,4,1,0,0,1759.0,1
7222560506801093112u,16267493365200887360s,0.0006481478922069073,1,1,3,0,0,0,56.0,1
7229326368645207705u,7123434329844869105s,0.0004050927236676216,1,0,3,0,0,0,35.0,1
7268837652473547604u,17733753607937507304s,0.020266203675419092,1,1,5,2,0,0,1751.0,1
7274297651487826857u,9582829490283125659s,0.004988425876945257,1,0,4,0,0,0,431.0,0
7274297651487826857u,9166049047829699819s,0.07149305520579219,2,0,5,0,0,1,431.0,1
7287184554627763476u,8179646722509944745s,0.0,1,0,0,1,0,1,0.0,1
7319356815364167152u,5897272881298053821s,0.0,1,0,1,0,0,1,0.0,1
7322724547224067173u,13520144278415179293s,0.005960648413747549,1,0,2,1,3,0,515.0,1
7334258559853941261u,2726578738139169094s,0.007557870354503393,1,0,0,4,1,0,653.0,1
7351599569611607794u,4335444252591046132s,0.0018287040293216705,1,3,0,0,2,0,158.0,1
7361887564855280565u,7946254668509521587s,0.0,1,0,1,0,0,1,0.0,0
7361887564855280565u,9197444605190252245s,1.2240393520332873,2,0,5,0,2,1,828.0,1
7371707128604285980u,131807373863512469s,0.0013657407835125923,1,1,3,1,0,0,118.0,1
7375768132043015532u,17735129348220415830s,0.0,1,0,1,0,0,1,0.0,1
7401798955351846574u,16307071193924120356s,0.010416666977107525,1,0,1,2,0,0,900.0,0
7401798955351846574u,12426112209670941681s,0.6867245370522141,2,0,1,3,0,1,900.0,1
7414209513399404953u,11440199805696617052s,0.00277777761220932,1,0,2,1,0,0,240.0,1
7414218251684162802u,7546401015781607883s,0.0021875002421438694,1,1,1,1,0,0,189.0,1
7434703100545427114u,13436041289702767531s,0.0,1,0,1,0,0,1,0.0,0
7434703100545427114u,14124235781875874402s,2.200405092909932,2,3,10,2,1,1,618.0,1
7440321367827015421u,17223325624091882194s,0.0048263887874782085,1,1,4,3,0,0,417.0,1
745878911935244627u,8183471459342354097s,0.004618055187165737,1,0,1,0,2,0,399.0,0
745878911935244627u,8979160852949011879s,1.8921064813621342,2,0,2,1,2,0,734.0,1
7483917447976162954u,9404215045071222104s,0.014490740839391947,1,1,5,0,5,0,1252.0,1
7522938701096432650u,2157830787347344992s,0.012037036940455437,1,0,1,2,0,0,1040.0,1
7523506851768456331u,18295442277484162822s,0.0015740743838250637,1,0,1,1,0,0,136.0,1
7570355911284468084u,8081459608740354469s,0.005810185335576534,1,3,8,0,4,0,502.0,1
7573309895078995003u,5729158215303010949s,0.006203704047948122,1,0,3,1,0,0,536.0,1
7583727587571856043u,15774968143577952573s,0.0006365738809108734,1,0,0,1,1,0,55.0,0
7583727587571856043u,9620454538287790506s,3.0017129629850388,2,0,0,2,2,0,75.0,1
7585008090894524307u,7490028927554911154s,0.0,1,0,1,0,0,1,0.0,1
7590126431008424343u,4215362169309664850s,0.001875000074505806,1,1,1,2,0,0,162.0,1
7596838569645317301u,13955492705595721298s,0.0004050927236676216,1,0,1,1,0,0,35.0,1
7599314005681851027u,6977517567562054844s,0.0026967590674757957,1,1,2,0,1,0,233.0,1
7618649817676750065u,10894875829245614924s,0.0030555552802979946,1,0,3,0,0,0,264.0,1
7625770156167747619u,3926011629192060863s,0.0024768514558672905,1,1,5,0,0,0,214.0,1
7630835368694496192u,2903708164759162028s,0.0,1,0,0,1,0,1,0.0,1
7641238361456558023u,2323826691627933357s,0.0007870369590818882,1,2,1,0,0,0,68.0,0
7641238361456558023u,8590510907146467560s,6.947337963152677,2,3,12,3,0,0,1780.0,0
7641238361456558023u,11138727787606642670s,7.064236111007631,3,4,19,5,1,0,3141.0,0
7641238361456558023u,15582581113891897378s,8.783217592630535,4,4,22,8,1,0,5394.0,0
7641238361456558023u,8567307720390444055s,8.950150463264436,5,4,24,8,1,0,5406.0,1
7655614786786697298u,17520852759896120055s,8.101854473352432e-05,1,0,2,0,0,0,7.0,0
7655614786786697298u,14550421382800052074s,0.28054398111999035,2,0,2,1,0,1,7.0,0
7655614786786697298u,10675261996153485290s,0.44748842576518655,3,1,5,1,0,1,245.0,0
7655614786786697298u,14155005756375263039s,0.49162037018686533,4,1,6,1,0,2,245.0,1
7692301075559826123u,16753689463640980577s,0.009421295952051878,1,0,2,1,0,0,814.0,0
7692301075559826123u,76618890922849228s,1.7116435184143484,2,0,2,2,0,1,814.0,0
7692301075559826123u,14485656468658288846s,2.059351851698011,3,0,2,2,5,1,910.0,1
7693170592739681183u,1993558208752462461s,0.0011342596262693405,1,0,0,3,0,0,98.0,1
7706136541915605277u,13694354240803779046s,0.0,1,0,0,1,0,1,0.0,1
7719853581787677475u,15924215145929431775s,0.031932870391756296,1,1,6,5,2,0,2759.0,1
7721344312547722925u,17532931310861789908s,0.0020023146644234657,1,0,4,0,0,0,173.0,1
7723645761138374041u,6707545979612248462s,0.008148148190230131,1,0,3,2,0,0,704.0,0
7723645761138374041u,15179569399155604501s,1.709641203749925,2,0,6,3,0,0,1433.0,1
7734473460937450829u,5595589874729310851s,0.005787036847323179,1,0,0,4,0,0,500.0,0
7734473460937450829u,14513897921536788213s,0.1168287037871778,2,0,6,10,0,0,4014.0,1
7738638511026799620u,11413174755512431520s,0.008657407481223345,1,0,2,3,0,0,748.0,1
7741928963328137204u,16720713926269242157s,0.03491898160427809,1,2,11,3,0,0,3017.0,1
7757053124767819119u,13075250089674048890s,0.0024074073880910873,1,0,3,0,2,0,208.0,0
7757053124767819119u,16991951838996483765s,1.0775925922207534,2,1,7,0,2,0,1518.0,1
7762712092146084545u,11888419998882514532s,0.0,1,0,1,0,0,1,0.0,1
7781318132201816598u,3403787856176304992s,0.04581018490716815,1,1,2,4,0,0,3958.0,1
7784351403943757950u,13928450721705437535s,0.0,1,0,1,0,0,1,0.0,1
7801252869840334531u,10366481800305554614s,0.0,1,0,1,0,0,1,0.0,1
7802019111231245821u,1448986135293253752s,0.006539352238178253,1,0,2,3,0,0,565.0,1
780532675254585596u,5047440078091569391s,0.0,1,0,0,1,0,1,0.0,1
7824490616489928735u,10623734830275713164s,0.010115740355104208,1,0,2,0,0,0,874.0,1
7851055853371521273u,366343329875322455s,0.0,1,0,0,1,0,1,0.0,1
7859837830454425781u,4684078175779053121s,0.00041666673496365547,1,0,0,0,4,0,36.0,1
7881062419196961238u,4691720060351839009s,0.0026157405227422714,1,1,2,0,0,0,226.0,1
790376989994896791u,5732679753510225394s,0.0,1,0,0,0,1,1,0.0,1
7908072955773062301u,17288113323482262736s,0.0,1,0,0,1,0,1,0.0,1
7917916240420923907u,17038114328384721310s,0.046990740578621626,1,0,10,0,0,0,4060.0,1
7918865796342643789u,15370534344660367271s,0.004085648339241743,1,0,3,0,0,0,353.0,1
7958369001160814127u,17592909044693550265s,0.0,1,0,1,0,0,1,0.0,1
7979390766113451692u,16157061961110794369s,0.005601851735264063,1,1,0,1,6,0,484.0,1
7988763179898647868u,3722872574425892682s,0.007604166865348816,1,2,5,0,0,0,657.0,0
7988763179898647868u,12883596533996554503s,0.05690972227603197,2,2,13,0,0,0,1307.0,1
7992065849964828433u,2038038160177909300s,0.012291666585952044,1,2,1,2,9,0,1062.0,1
7993624347821298035u,5661806335257521918s,0.0012615742161870003,1,1,0,1,1,0,109.0,0
7993624347821298035u,9978544097000374845s,0.526643518358469,2,1,0,1,2,1,109.0,1
7997999198148100736u,173078877175031977s,0.005960647948086262,1,0,4,0,0,0,515.0,1
799869869436236044u,3152007570786030777s,0.0001736111007630825,1,0,1,0,1,0,15.0,1
7998762606955476376u,4174588785006974763s,0.025775462854653597,1,0,3,0,0,0,2227.0,0
7998762606955476376u,14760612966641124756s,0.07755787018686533,2,5,9,0,18,0,4659.0,0
7998762606955476376u,3332291539915221209s,0.7019675923511386,3,6,9,0,19,0,4896.0,1
7999541419904199663u,677691307209767316s,0.010173611342906952,1,1,1,1,0,0,879.0,1
8003560472485209465u,8440554973695249658s,0.0,1,0,1,0,0,1,0.0,1
8012617801527793u,5337193833947520463s,0.0,1,0,0,1,0,1,0.0,1
8018066300310807392u,5234924025117056924s,0.004826389253139496,1,4,3,0,5,0,417.0,1
8029306848965645634u,10155097957029352647s,0.0021643517538905144,1,0,1,0,3,0,187.0,1
8047326479514372536u,8578330701271637125s,0.0,1,0,1,0,0,1,0.0,1
8052193346252111180u,266624661694181585s,0.007777777500450611,1,1,2,0,1,0,672.0,1
8062829708140285501u,15894028774054097685s,0.0,1,0,0,1,0,1,0.0,0
8062829708140285501u,18167566381230441817s,10.560381944291294,2,1,5,1,0,1,725.0,1
8068170478600620298u,7491840060048945474s,0.0031134258024394512,1,0,2,0,1,0,269.0,1
8085781626425815278u,17871435865537084732s,0.0,1,0,0,1,0,1,0.0,0
8085781626425815278u,7364720070242026757s,0.10820601880550385,2,0,1,1,10,1,2033.0,1
8098718543771924338u,11583870158109550471s,0.0011689811944961548,1,2,3,0,0,0,101.0,1
811812469007013389u,14157152643823767200s,0.04542824113741517,1,0,2,1,0,0,3925.0,1
8123990782567218443u,7557102721649815245s,0.04405092587694526,1,1,10,1,0,0,3806.0,1
8135078744383597471u,640880431414060761s,0.0006018518470227718,1,0,2,0,0,0,52.0,0
8135078744383597471u,776739885557738233s,5.8159143519587815,2,2,7,0,0,0,473.0,1
8148428009468659626u,4319956142567777596s,0.020636573899537325,1,0,6,0,0,0,1783.0,1
8149524524990465671u,1330814072222989139s,0.010173610877245665,1,3,0,2,3,0,879.0,1
8151699507651100434u,14056955420213351573s,0.001736111007630825,1,0,1,1,0,0,150.0,1
8179035306469256510u,16055695381547747062s,0.023483796510845423,1,1,4,3,0,0,2029.0,0
8179035306469256510u,15305370154833099413s,2.0710416669026017,2,1,7,3,0,0,2090.0,0
8179035306469256510u,15057042177729472663s,2.2004513889551163,3,2,14,6,1,0,5026.0,0
8179035306469256510u,8904262258241717245s,2.754479166585952,4,3,17,6,1,0,5793.0,1
8179995186902609601u,14144381707587527184s,0.02804398164153099,1,0,2,4,1,0,2423.0,0
8179995186902609601u,172455112640317189s,2.7095254631713033,2,0,3,4,4,0,3412.0,0
8179995186902609601u,2636898929368034944s,2.740451388992369,3,0,3,4,5,1,3412.0,1
818176556102427402u,6190683622230630461s,0.0012268517166376114,1,1,2,2,0,0,106.0,1
8190601771898039581u,11241781943215046623s,0.003356481436640024,1,0,5,1,4,0,290.0,1
8206090105877378232u,3312407982905089342s,0.0,1,0,1,0,0,1,0.0,1
8220427813593997884u,2684583454761142756s,0.011342592537403107,1,0,1,2,2,0,980.0,1
8220524096473010127u,15685952110277737357s,0.003032407257705927,1,1,4,0,0,0,262.0,0
8220524096473010127u,175722656825887334s,0.03965277783572674,2,2,6,0,3,0,978.0,1
8221398435512905325u,394201713183712597s,0.008611110970377922,1,0,1,2,0,0,744.0,1
8224155047080203242u,3183908304222240750s,0.0,1,0,1,0,0,1,0.0,1
8237286930908352369u,10286391943401133170s,0.007002315018326044,1,1,14,0,12,0,605.0,1
8247905148871054506u,13615260744884506990s,0.0,1,0,0,1,0,1,0.0,0
8247905148871054506u,10663402065314083313s,1.4003703705966473,2,0,2,1,2,1,139.0,0
8247905148871054506u,1408627460358387578s,2.2056249999441206,3,0,2,2,2,2,139.0,0
8247905148871054506u,2975434651900037529s,2.976724537089467,4,2,6,4,2,2,807.0,1
8263490059954366239u,8213209647947025968s,0.0,1,0,0,1,0,1,0.0,0
8263490059954366239u,9222828389685503052s,0.08910879632458091,2,0,0,4,0,1,146.0,0
8263490059954366239u,3049166593245459831s,0.6207523145712912,3,0,1,6,0,1,503.0,0
8263490059954366239u,6836132727747755378s,0.6677199071273208,4,0,2,8,0,1,848.0,0
8263490059954366239u,10095449990504241170s,1.682743055280298,5,0,2,9,0,2,848.0,0
8263490059954366239u,16801994253831566101s,2.828738425858319,6,0,2,10,0,3,848.0,0
8263490059954366239u,13578051659274372602s,5.97738425899297,7,0,2,11,0,4,848.0,0
8263490059954366239u,204092751456763899s,7.824907407164574,8,0,10,17,0,4,1467.0,1
8290434189243228916u,14161053692694497388s,0.008067129645496607,1,2,4,1,0,0,697.0,0
8290434189243228916u,8262213749935438389s,1.0280324071645737,2,2,4,7,0,0,2222.0,0
8290434189243228916u,9834780264339008655s,1.2473726850003004,3,2,4,8,0,1,2222.0,1
8295314272933358538u,14070225141901941921s,0.0,1,0,0,1,0,1,0.0,1
8312341819676274802u,15844635615739411847s,0.0,1,0,0,1,0,1,0.0,1
8327047300364638905u,7541398297706126407s,0.0032291668467223644,1,1,3,1,0,0,279.0,1
8341416626289936461u,5701293254326184980s,0.0,1,0,0,1,0,1,0.0,0
8341416626289936461u,9083890419247733564s,1.1406018515117466,2,2,14,3,0,1,1110.0,1
8349951509128153672u,16202859590802877907s,0.0,1,0,1,0,0,1,0.0,1
8354560376498976532u,17590952909719213225s,0.0007060184143483639,1,0,1,0,3,0,61.0,0
8354560376498976532u,13746598249196519604s,0.7660648147575557,2,0,3,0,3,0,67.0,1
